corpus_id,score,decile,date,source,article,is-thematically-relevant,has-event,has-named-location,has-space-type,event-mentioned,location-mentioned,space-mentioned,notes
987596,0.551275373,8,1854-07-29,leader,", literature flourishes in times of quiet and security, and wanes in times of convulsion and disorder. When the storm of some great civil contest is blowing, it is impossible for even the severest man to shut himself quite in from the noise, and turn over the leaves of his Horace, or pursue his studies as undistractedly as before. Great is the power of preoccupation; and it is a noble sight to see, in the midst of some Whig or Tory excitement which is throwing the general community into sixes and sevens and sending mobs along the streets, the calm devotee of hard science, or the impassioned lover of the ideal, going on his way, aloof from it all, and smiling at it all. But there are times when even these obdurate gentlemen will be touched in spirit of themselves to the time of what is going on; when the shouts of the mob will penetrate to the closets of the most studious; and when, as Archimedes of old had to leave his darling diagrams and trudge along the Syracusan streets to expel the construction of rough engines and catapults, so philosophers and poets alike will have to quit their favourite occupations, and be whirled along in the common agitation. These are times when whatever literature there is assumes a character of immediate and practical interest. Just as, in the supposed case, the literary activity of the family is consumed in mere letters of business, so, in this, the literary activity of the community exhausts itself in newspaper articles, public speeches, and pamphlets, more or less elaborate, on the present crisis. There may be a vast amount of mind at work, and as much on the whole, may be written as before; but the very excess of what may be called the pamphlet literature, which is perishable in its nature, will leave",,,,,,,,
1064955,0.498419762,7,1852-08-28,leader,"Another sad occurrence, attended with the loss of three lives, and inflicting injuries on a considerable number of other persons, took place yesterday on the premises of Messrs. Whitehouse, who have large iron works about three quarters of a mile from West Bromwich. About a quarter past nine in the morning one of the large boilers in use on the premises exploded, causing the immediate death of three of the workmen, one of them a young man named Jones, lately married; another poor fellow, who had only gone to work on the premises that morning, was equally killed; and a youth named and instantaneously years of age, met an equally violent and instantaneous death. The number of persons injured was more than usually numerous in such an occurrence. Three out of four brothers, named Key, were frightfully hurt; two other poor fellows, named Taylor and Walker, had severely a broken leg; and one Willetts, who was passing the place, with a horse and cart, at the time the explosion took place, was very badly injured. The violence of the explosion is represented to have been almost terrific. The works are very much shattered, and a portion of the huge boiler was hurled with great force across the canal.",,,,,,,,
865848,0.484841734,7,1841-12-11,star,"dependence among the working classes.  ""That this meeting, in common with the great body of the people of this country, regards the present state of the laws and institutions of the country as unjust and oppressive, and as calculated to perpetuate the present state of poverty and dependence among the working classes.  ""That this meeting, in common with the great body of the people of this country, regards the present state of the laws and institutions of the country as unjust and oppressive, and as calculated to perpetuate the present state of poverty and dependence among the working classes.  ""That this meeting, in common with the great body of the people of this country, regards the present state of the laws and institutions of the country as unjust and oppressive, and as calculated to perpetuate the present state of poverty and dependence among the working classes.  ""That this meeting, in common with the great body of the people of this country, regards the present state of the laws and institutions of the country as unjust and oppressive, and as calculated to perpetuate the present state of poverty and dependence among the working classes.  ""That this meeting, in common with the great body of the people of this country, regards the present state of the laws and institutions of the country as unjust and oppressive, and as calculated to perpetuate the present state of poverty and dependence among the working classes.  ""That this meeting, in common with the great body of the people of this country, regards the present state of the laws and institutions of the country as unjust and oppressive, and as calculated to perpetuate the present state of poverty and dependence among the working classes.  ""That this meeting, in common with the great body of the people of this country, regards the present state of the laws and institutions of the country as unjust and oppressive, and as calculated to perpetuate the present state of poverty",,,,,,,,
167925,0.474295348,7,1848-02-12,star,The meetings at Conciliation Hall have been better attended these last five or six weeks than they were,,,,,,,,
958973,0.469358504,7,1859-06-25,leader,"in Council disavows the act of Major Barrow, in making a promise contrary to the royal proclaimation, and contrary to the express order of the Covernment, excepting the prisoner from all benefit of pardon. But his Excellency will not suffer it to be said that the prisoner, having been induced to surrender on the promise of a British officer in Major Barrow's position, has in consequence of that surrender been put to death. The miscreant's life is therefore spared, but he is banished from British territory.",,,,,,,,
303104,0.497561753,7,1843-02-18,star,"Two Lectures will be delivered on Sunday next, in the Large room over the Stores, by Mr. Cunningham, of Holmfirth, in the afternoon and evening. A collection will be made for the benefit of the Defence Fund.",,,,,,,,
291830,0.466130018,7,1844-10-05,star,"for the improvement of the condition of the peasant proprietors, and for the development of agriculture. The Emperor will also take measures for the improvement of the condition of the peasant proprietors, and for the development of agriculture. The Emperor will also take measures for the improvement of the condition of the peasant proprietors, and for the development of agriculture. The Emperor will also take measures for the improvement of the condition of the peasant proprietors, and for the development of agriculture. The Emperor will also take measures for the improvement of the condition of the peasant proprietors, and for the development of agriculture. The Emperor will also take measures for the improvement of the condition of the peasant proprietors, and for the development of agriculture. The Emperor will also take measures for the improvement of the condition of the peasant proprietors, and for the development of agriculture. The Emperor will also take measures for the improvement of the condition of the peasant proprietors, and for the development of agriculture. The Emperor will also take measures for the improvement of the condition of the peasant proprietors, and for the development of agriculture. The Emperor will also take measures for the improvement of the condition of the peasant proprietors, and for the development of agriculture. The Emperor will also take measures for the improvement of the condition of the peasant proprietors, and for the development of agriculture. The Emperor will also take measures for the improvement of the condition of the peasant proprietors, and for the development of agriculture. The Emperor will also take measures for the improvement of the condition of the peasant proprietors, and for the development of agriculture. The Emperor will also take measures for the improvement of the condition of the peasant proprietors, and for the development of agriculture. The Emperor will also take measures for the improvement of the condition of the peasant proprietors, and for the development of agriculture. The Emperor will also take measures for the improvement of the condition of the peasant",,,,,,,,
988689,0.495521754,7,1852-07-31,leader,"The long announced coup d'état in Spain is still in the air. French Government organs twit the Camarilla with indecision. Possibly the Spanish Court is waiting for the sanction of triumphant English Toryism. At the same time rumour says that Don Carlos, Lord John Manners's old friend, has recalled his abdication.  The chapter of accidents and offences is full, indeed. Among the principal offences we may class Mr. Baron Alderson's demenour in the trial of certain gentlemen, at Birmingham, for false imprisonment of Derra de Moroda. The case failed on technical grounds, and Derra was non-suited; but in the course of the trial, openly to avow a disposition to presume the innocence of Racidula, alias Von Beck, openly to presume some degree of turpitude in one of the acquitted defendants, and some degree of injured innocence in the non-suited prosecutor—these are but specimens of Mr. Baron Alderson's demenour. They may, perhaps, be added to the volume of his facetiae; but unlike most summer lightning, they are not characterized by a brilliancy which is harmless.",,,,,,,,
1179319,0.496142328,7,1884-10-01,circ,"TWENTY-FIFTH YEAR.  THE STATIONER,  THE PRINTER AND FANCY TRADES' REGISTER.  TERMS OF SUBSCRIPTION: Home, Colonial, and Foreign, 6s. 6d. per annum, post-free.",,,,,,,,
359448,0.505350113,7,1848-09-16,star,"The report of the Select Committee on the miscellaneous expenditure is very voluminous, but it contains a vast body of information relative to the mismanagement of our financial affairs, and shews the necessity for a thorough and searching investigation into the fiscal departments of the state and how imperative is the demand for financial reform.  The utter negligence with which every department is superintended—the absence of all adequate check or control over the disbursements—the loose manner in which the public funds are dealt with in all directions, would be positively incredible if it were not authenticated by the most palpable evidence and the direct admissions of the public officers themselves. Of course nobody is responsible for this wholesale system of mismanagement. We find the audit office so far in arrears with the public accounts that when the Commissioners of Woods and Forests are called upon to give an account of their books and their doings they are necessarily obliged to admit that they cannot, BECAUSE THEIR ACCOUNTS HAVE NOT BEEN AUDITED FOR THE LAST TEN YEARS! What have been the consequences of such gross mismanagement? Why, that an organised system of plunder has been carrying on for years in the royal Forests — that timber has been regularly sold off the Forests for private benefit — that fat deer have been abstracted from the royal property and sold in the markets by those to whom they were entrusted, for their own particular benefit, whilst it has been shown that her Majesty has been regularly charged for the deer used at the royal table! For these frauds several persons are now in gaol — but they are subordinates! The great malefactors have been allowed to resign their places and quietly to retire from the searching inquisition.  The whole system of bookkeeping, bookkeepers, treasurers, auditors and comptrollers, is really disgraceful, and demands a radical reform throughout. To begin with the very heads of these",,,,,,,,
1156341,0.466436565,7,1881-11-15,circ,"'Political Opponents,' and an etching of Lord Ronald Gower's Statue of Hamlet. A Sketch of Ruskin's 'Lake-side Home' with a portrait of Mr. Ruskin, and many other interesting papers, make up an admirable number.  We have also received:—Sylvia's Home Journal (Ward, Lock, & Co.)—The Milliner, Draper, and Dressmaker, and Illustrated Household Journal (Ward, Lock. & Co.)—The Family Friend, and the British Workman (Partridge) and The Rosebud (James Clarke & Co.)—American Specialist (Philadelphia) new no.—'Annual Catalogue of the Adelphi Academy' (Brooklyn, U.S.) June 1881.",,,,,,,,
49952,0.429999441,6,1846-10-10,star,"We hope the author will be encouraged by the public to continue his memoirs.—*Literary Gazette*, An unequivocally strange and eventful history.—*Morning Herald*, Lady Caerleon and her Lord are portrayed true as any that Lawrence ever painted. Beautiful in description, tender, pathetic and glowing in the affections of the heart, the author's pen is not without a turn for satire.—*Naval and Military Gazette*. It bears forcibly and pungently on the existing state of society, its vices, its follies, and its crimes.—*Court Journal*. In every page before us may be discovered some fresh vigorous and poetical conception. The fearful breaking down of the dykes is beautifully brought into the mind's eye.—*Morning Post*. This work gives its author an immediate and very high rank in literature.—*Court Journal*. Full of wild fancies, strange fancies and graceful images, interspersed with many bright and beautiful thoughts, its chief defect is its brevity. The author's inspirations seem to rush fresh and sparkling from Hippocrene. He will want neither readers nor admirers.—*Morning Post*. It contains more pregnant thoughts, more bursts of lyric power, more, in fine, of the truly grand and beautiful than any poetical work, which has made its appearance for years. We know of few things more dramatically intense than the scenes between Philip, Warren and Clare.—*New Quarterly Review*. Published by Mr. Newby, 72, Mortimer-street, Curson-h-square. Orders received by all booksellers.  In the Press and shortly will be published, MY LIFE, PART II.",,,,,,,,
1278079,0.433065593,6,1819-07-02,repo,"As I do not believe, any more than Dr. J., that we have any reason "" to expect, at this time, such agency of the Supreme Being, as is not to be referred to the regular operation of his established laws,"" I hope he will be able to come nearer to me than at present he thinks probable. I suspect I have myself gone through the processes of thought, on which his difficulties are founded; and I rejoice in freedom from those difficulties. It has afforded me rest and comfort.  Two evenings ago, I received from my highly-valued friend, Mr. W. B. Kennaway, the affecting, though not painful intelligence of the death of our common friend, the Rev. Joseph Bret- land, of Exeter. I doubt not that a suitable notice will be sent to your",,,,,,,,
1018989,0.441154271,6,1851-10-04,leader,"I tions and animadversions in the newspapers. He does all that he can do to ruin my character irretrievably. He has vitiated the forum, and persecutes me in his private capacity. I know not, Sir, how such things are managed in this country; but in my own, for like conduct, his forensic toga would be stripped off, and his brevet d'avocat cancelled. But after all he is but the agent of a more wily individual. I mean M. Pulszky, whose friendship he professes to be, and whose measures he strives to effectuate. Between them I find myself assailed on all sides, for my expressed determination to vindicate the character of the Baroness von Beck, who died under their hands at Birmingham. I should despair of justice in free England if I had not confidence in its independent, enlightened press. To that press, then, I appeal for protection, and to yourself as one of its leading members. Do not, Sir, allow an innocent man to be crushed by the secret intrigues of M. Pulszky. I do not recognize him as the representative of Hungary. He ran away from that country and denied it when there was danger in acknowledging it. He now endeavours to appear as its representative, when he thinks it may bring him some honour. He supposes that the arrival of Kossuth will prevent him from sinking into the dust of his native insignificance, and for a while sustain the appearance of importance which he has so long unworthily borne. For my part, I love my country well, and would prefer dying to seeing him stand for a single moment by the side of Kossuth. It would be a scandal to Hungary, and a mockery of our national truth in the eye of the world",,,,,,,,
242258,0.438174635,6,1843-08-26,star,"95. Nomination and Selection of Occupiers.—All individuals elected by this society to be residents in any of its establishments, under the conditions hereafter set forth, shall be selected by a majority of the members of the branch to which they belong; and it shall be voluntary on their parts. Such selection of persons to be so resident shall be made at a general meeting of the subscribers to the Land Fund, specially called for the purpose. The selection may be by Ballot, if the members of the Branch prefer; and out of the persons so selected shall the drafts be made to occupy the land, by the General Executive.",,,,,,,,
317033,0.445263654,6,1848-07-08,star,"An excellent and highly finished Portrait of Thomas Paine, by Sharp; on Tinted Paper, la.; by post, 1s. 2d. A Small Portrait of Thomas Paine, G.I.; by post, 1d. Franklin's History of England in Miniature, from the remotest period to the present day; giving, also, an Outline of the English Constitution, Manners and Customs of the ancient Britons, &c. A neat pocket edition, containing 24 pages of closely-printed letter-press, with a Wrapper. Price 8d.; by post, five penny stamps. Pope's Essay on Man, with a Commentary, by the Rev. J. E. Smith, M.A. Price 1s.; by post, fifteen penny stamps. Outlines of Natural Theology; or, Evidences of the Existence and Attributes of the Deity, deduced from Nature. Abridged from various Authors, by Benjamin Franklin the Younger. Price 6d.; if by post, nine pence 3/4d.  Twelve Reasons against taking away Life as a Punishment. By Humanitas. Price 6d.; by post, 7d.  The Political Drama; a Series of very humorous Political Egrarrusings, in 23 Penny Numbers; by post, 2/1. each number.  An Burial Hill:—Twelve Reasons for not Believing in the Doctrine.  The Almighty God;—Twelve Reasons for Believing in his Existence.  The Devil;—Twelve Reasons for not Believing in his Existence.  The Immortality of the Soul.—Twelve Reasons for Believing the Doctrine.  The Lake of Fire.—Hell, not a Place of Punishment, but of Progressive and Endless Polity; proved by Scripture.  N.B.—Price of each of the above Pamphlets, 2d.; if by post, three penny post stamps.  In one volume, cloth boards, price 5",,,,,,,,
40973,0.454794288,6,1840-11-21,star,"### Poetry.  #### THE WAR-CRY.  heard it—not the wild, dissonant, yell— The vengeful madness of an Indian's cry; Who, as he fiercely flies to the coward fell, By the war-whoop calls his comrades to die! Not the ferocious din of feudal strife, Where clan with clan and tribe with tribe engage, Where boarded caravan, wholesale loss of life! Is the sad product of impetuous rage! heard it—not the hated martial sounds, Wafted by Eastern sophyrs from afar; The harbinger! of scorn, and blood, and wounds— The dire concomitants of Christian war! Anature . trade of human butchery— The widow's groan, the orphan's tear are thine; A nation's woes are sacrificed by thee, A gory offering at ambition's shrine!  heard it—at the patriots' call it burst, Like pealing thunder, from the Scottish plain! And Culloden wrought in remembrance of Frost, As her hills and dales re-echo'd the strain From England, the land of labour and toil; It swelled on the gale, decisive and strong, Through the length and breadth of the Emerald Isle, The sound ominpotent gather'd along, I heard it—'twas tyranny's funeral knell— The high resolve of a people oppress'd— The groan of the sons of labour, that tell This dangerous to slight a nation's behest. 'Twas the mustering forth of the patriot band— The banner of freedom streaming on high— They spoke, and taught their power could withstand— The Charter, the Charter, we'll have, or we'll die!  JOSEPH RADFORD. Birmingham.  * Messrs. Collins,",,,,,,,,
800498,0.428155333,6,1841-01-16,star,"remedy be at hand, we must leave them to other governnor, and bear the consequences of our acknowledged wickedness, or weakness, or both.  ""But the present condition of the labourers of these kingdoms is not of their own bringing on. They are not idle. Nowhere else in this wide world is a race of men to be found that works so long, and so hard, and so steadily, as they do. Why it would not be too much to say that, leaving all the men entirely out of the question, the wives and children of our fellow-country men raise and make more of all kinds of stuff that is eaten, worn, and used, for the wants and enjoyments of life, than an equal number of full-grown men in any other part of the earth! The like of what is done by weak women and very babes, in these islands of ours, was never heard of since the world began? Is it not right—is it not high time the wrath of a holy God was poured out upon us, for the awful sin of ever having suffered such a monstrous violation of nature to become a common household thing with us? Yes, and God only knows whether the day of grace be not already gone down, and the night of his fierce anger even now darkening upon us!",,,,,,,,
867738,0.448106766,6,1846-03-07,star,"The following is an extract from the London Times, of the 20th ult. :  "" The late Mr. John Wilson Croker, who died on the 8th of July, was a man of great ability and varied acquirements. He was born in Ireland, and was the son of a clergyman of the Established Church. He was educated at Trinity College, Dublin, and afterwards at Trinity Hall, Cambridge. He entered Parliament in 1812, as member for the borough of Carlisle, and continued to represent that borough until 1826, when he was returned for the city of London. He was a strong supporter of the Tory party, and was one of the most active and influential members of the House of Commons. He was a man of great learning and literary tastes, and was the author of several works of considerable merit. He was also a prominent member of the Royal Society, and was one of the founders of the British Museum. He was a man of great integrity and honour, and was universally respected and esteemed. His death will be greatly regretted by all who knew him.""",,,,,,,,
452247,0.443751693,6,1846-04-04,star,"London Corn Exchange, Monday, March 30.— The supply of English wheat was somewhat larger this morning than it has been for some weeks past, and difficulty was experienced in getting through the whole of it, though offered at 1s. to 2s. per qr. below the rates current on Monday last. For foreign wheat in bond the consumptive demand was very trifling, and there was no speculative inquiry for it, or for free on board cargoes, though the latter were offered, by to-day's mail, on lower terms from the Baltic ports.—Fine barley was not so ready of sale as it was last week, and secondary sorts were rather cheaper. Irish oats, and the finer descriptions of English brought an advance of 0d. per qr. upon the prices of this day se'nnight; but upon light and inferior corn no improvement whatever could be realised; the supply from our own coast was tolerably extensive.—Beans were dull and rather cheaper.— Peas of all sorts firm. There was more inquiry for clover seed, but it was freely met, and the lower description of both red and white must be quoted fully 2s. per cwt. cheaper. Fine qualities support their value better, but go off very slowly.  CURRENT PRICES OF GRAIN, FLOUR, AND SEED IN MARK-LANE,",,,,,,,,
1018883,0.428219825,6,1851-10-04,leader,"TO READERS AND CORRESPONDENTS,  Several letters have been received by our publisher complaining of the non-receipt of papers, or the non-arrival of the Leader until Monday. We have made inquiry, and find that the errors have not arisen in our office. The Country edition of the Leader is published on Friday, and the Town Edition on the Saturday, and Subscribers should be careful to specify which edition they wish to receive. Complaints of irregularity should be made to the particular news-agent supplying the paper, and if any difficulty should occur again it will be set right on application direct to our office, 10, Wellington-street, Strand, London.  In reply to inquiries we may state that the Office of the Friends of Italy is No. 10, Southampton-street, Strand.  All letters for the Editor should be addressed to 10, Wellington-street, Strand, London.",,,,,,,,
547981,0.38758409,5,1845-08-16,star,"be had uniform in size with Chambers' Miscellany, and most elegantly printed. This edition contains the prefaces and introduction to each part, which are omitted in the other reprints.  Part I. contains a manual of the three first degrees, with an introductory keystone to the Royal Arch.  Part II. contains the Royal Arch and Knights Templar Degrees, with an explanatory introduction to the Science.  Part III. contains the degrees of Mark Mace, Mark Master Architect, Grand Architect, Scotch Master, or Superintendent, Secret Master, Perfect Master, and upwards of twenty other associations, to which is prefixed an explanatory introduction to the science, and a free translation of some of the Sacred Scripture names.  The parts may be had separate; parts I. and II., is. 6d. each, and part III., 2s. May be had of all Booksellers.  PAUL DE KOCK'S WORKS, full and free translations — NEIGHBOUR RAYMOND, price 1s. a most amusing tale. The BARBER OF PARIS, 2s. GUSTAVUS; or the Young Rake, 2s. GEORGETTE; or the Servant's Niece, 2s. BROTHER JAMES, 2s. MY WIFE'S CHILD, 1s. 6d. THE MAN WITH THREE PAIR OF BREECHES, 2s. TOURLOUROU; or the Conscript, 3s. Also, INDIANA, by George Sand, a Romance of Illicit Love, 3s. FERRAGUS, THE CHIEF OF THE DEVOURERS, by M. de Balzac, 1s. 6d. Will be followed up by others of the same writer.  ON THE POSSIBILITY OF LIMITING 'OPULOUS' NESS. AN ESSAY ON POPULOUNESS—to which is added the THEORY OF PAINLESS EXTINCTION, by Marcus, price 1s.  * * * The celebrated pamphlet where it is",,,,,,,,
941590,0.402387321,5,1851-01-18,leader,"such thoughts as these, and then thought, that as I seemed very unfit for this world I had better make my exit into another. But I was young, clung to life, felt within me a fund of energies which I had not the courage to bury by one decisive stroke in the grave, dreaded the curse that rests on the suicide's name, and recollected, as I have done in other temptations as terrible, that I had mother. At length, after much and painful pondering, I resolved to go to Edinburgh and there turn either player or soldier, I did not quite decide which. I have never been dilatory, so I at once proceedto carry my resolution into effect. I had only a few shillings remaining—not enough to pay for a place in the coach—I, therefore, was content to travel in a humbler fashion. I took a steeage passage in one of the canal boats, which at that time conveyed, and perhaps do still convey, the poorer classes of travellers between the two great cities. The passage was long, tedious, and dismal. The rain fell in a deluge, without stopping for an instant. My companions, however, seemed merry enough; they smoked and they joked, they drank and they sang. Some of them made good-natured attempts to render me merry, too. But this was in vain; the more their joy abounded, the more tragic did I feel my sorrow to be. After nine or ten hours' confinement to the wretched den, where all kinds of smoke and all kinds of drunken smells half stifled me, I was glad enough to escape from it and its inmates. I had not to hesitate a moment on getting out; for I had made up my mind that there was something contemptible in the profession of a player. It was a relief to me that, though I",,,,,,,,
170292,0.384402543,5,1839-02-09,star,"to propose the address to Mr. Robinson, and that he had been the first to propose the address to Mr. Robinson, and that he had been the first to propose the address to Mr. Robinson, and that he had been the first to propose the address to Mr. Robinson, and that he had been the first to propose the address to Mr. Robinson, and that he had been the first to propose the address to Mr. Robinson, and that he had been the first to propose the address to Mr. Robinson, and that he had been the first to propose the address to Mr. Robinson, and that he had been the first to propose the address to Mr. Robinson, and that he had been the first to propose the address to Mr. Robinson, and that he had been the first to propose the address to Mr. Robinson, and that he had been the first to propose the address to Mr. Robinson, and that he had been the first to propose the address to Mr. Robinson, and that he had been the first to propose the address to Mr. Robinson, and that he had been the first to propose the address to Mr. Robinson, and that he had been the first to propose the address to Mr. Robinson, and that he had been the first to propose the address to Mr. Robinson, and that he had been the first to propose the address to Mr. Robinson, and that he had been the first to propose the address to Mr. Robinson, and that he had been the first to propose the address to Mr. Robinson, and that he had been the first to propose the address to Mr. Robinson, and that he had been the first to propose the address to Mr. Robinson, and that he had been the first to propose the address to Mr. Robinson, and that he had been the first to propose the address to Mr. Robinson, and that he had been the first",,,,,,,,
890562,0.373227566,5,1841-03-13,star,"Believing,  OSTLER'S FLEET PAPERS. Nos. IX. and X.  It was our intention to give a chronological notice",,,,,,,,
363981,0.404903293,5,1838-05-05,star,"A NATIONAL ASSOCIATION FOR THE PREVENTION OF CRUELTY TO ANIMALS.  OFFICE AND SECRETARIAT, 14, GREAT GEORGE-STREET, LONDON.  To the REV. JOHN NEWTON, M.A., F.R.S., &c., President of the Royal Humane Society, &c.  THE SECRETARY of the National Association for the Prevention of Cruelty to Animals, has the honour to request your acceptance of the Presidency of the Association.  London, January 1, 1824.  REV. SIR,  I have the honour to be Your most obedient and humble Servant,  THOMAS PHILLIPOWS, Secretary.",,,,,,,,
134665,0.407509863,5,1849-06-09,star,"T. S. DUNCOMBE.  The address was received with great applause. The Secretary next proceeded to read the annual report of the Central Committee, which was as follows:—  (including for out is ) P",,,,,,,,
251688,0.382157147,5,1843-01-07,star,"go so readily to be seen, at the Commission, no; rather—""throw all open 'dishonoured women,' than other [treachery] the public will not notice it in the least; but if a woman is once suspected of [treachery] there are few who will not [suspect] her of it. It is a very strange thing, that of 'dishonouring' ladies in the body of the press, the public take no more notice than if it were a matter of no importance at all. I have seen the most [scandalous] things said of ladies in the papers, and yet no one seems to take the least notice of it. It is a very strange thing, and I cannot account for it. I have seen things said of ladies in the papers that would make any man's blood boil, and yet no one seems to take the least notice of it. It is a very strange thing, and I cannot account for it. I have seen things said of ladies in the papers that would make any man's blood boil, and yet no one seems to take the least notice of it. It is a very strange thing, and I cannot account for it. I have seen things said of ladies in the papers that would make any man's blood boil, and yet no one seems to take the least notice of it. It is a very strange thing, and I cannot account for it. I have seen things said of ladies in the papers that would make any man's blood boil, and yet no one seems to take the least notice of it. It is a very strange thing, and I cannot account for it. I have seen things said of ladies in the papers that would make any man's blood boil, and yet no one seems to take the least notice of it. It is a very strange thing, and I",,,,,,,,
361112,0.378180206,5,1849-04-14,star,"As their plots of land are too small to afford them a livelihood without the aid of their manufacturing earnings, so would their wages be insufficient for their maintenance without the addition of their garden produce, while both united secure to them the enjoyment of ample comfort.  *  Switzerland, however, notwithstanding the general happiness of her people, is not absolutely free from pauperism, a disease which would almost seem to be inherent in the constitution of manufacturing communities. But even the pauperism of Switzerland furnishes additional proof of the excellence of peasant proprietors, for paupers are most rare where landed property is most divided, and are found in the greatest number in those districts which contain largest estates. In the whole of the Engadine, the land belongs to the peasantry, and in no country in Europe,"" says Mr. Inglis, ""will be found so few poor as in the Engadine."" In the Valais, the land belongs to a few great proprietors, and according to Mr. Bakewell, the peasantry are among the poorest in Switzerland. Inglis, however, assigns the ""bad pre-eminence"" to the canton of Berne, in which he says the greatest landowners reside, and which ""for this reason, contains the greatest number of poor.""",,,,,,,,
806957,0.398668557,5,1848-08-12,star,"THE MORNING ADVERTISER. SATURDAY, JANUARY 1, 1881. (PRICE ONE PENNY.) LONDON, SATURDAY, JANUARY 1, 1881. THE WEATHER. This morning the weather is fine and clear. The temperature at 7 a.m. was 33 degrees. The barometer stands at 30.05. SUNDAY SERVICES. St. George's Cathedral, Southwark. Morning, 11. Afternoon, 3. Evening, 6. St. Martin's-in-the-Fields. Morning, 10. Afternoon, 3. Evening, 6. St. Paul's Cathedral. Morning, 10. Afternoon, 3. Evening, 6. St. Marylebone Parish Church. Morning, 11. Afternoon, 3. Evening, 6. St. James's, Piccadilly. Morning, 11. Afternoon, 3. Evening, 6. St. Peter's, Eaton Square. Morning, 11. Afternoon, 3. Evening, 6. St. Saviour's, Fleet Street. Morning, 11. Afternoon, 3. Evening, 6. St. Clement Danes. Morning, 11. Afternoon, 3. Evening, 6. St. Mary-le-Bone. Morning, 11. Afternoon, 3. Evening, 6. St. Michael's, Cornhill. Morning, 11. Afternoon, 3. Evening, 6. St. Anne's, Soho. Morning, 11. Afternoon, 3. Evening, 6. St. George's, Bloomsbury. Morning, 11. Afternoon, 3. Evening, 6. St. Mary's, Bryanston Square. Morning, 11. Afternoon, 3. Evening, 6. St. John's, Smith Square. Morning, 11. Afternoon, 3. Evening, 6. St. Mary's, Lambeth. Morning, 11. Afternoon, 3. Evening, 6. St. Mary's, Is",,,,,,,,
612972,0.376313984,5,1845-01-18,star,"Those persons desirous of bettering their condition and of becoming ""Independent Labourers,"" by entering the ""Productive-Labour"" Market, will do well to read ""A Practical Work on Small Farms,"" by FERGUS O'CONNOR, Esq. It contains much useful information, invaluable to the parties for whom it was written; and Old Farmers will find many useful lessons in the new system of husbandry, which they have yet to learn. The work displays great practical knowledge, and is written so that any one who reads may understand. Mr. O'CONNOR seems not to have used either the old or 'new nomenclature' in this work; he has not buried his meaning in chemical technicalities, which very few understand, but which most writers on agriculture seem so desirous of using. Perhaps they do not understand the practice of Farming so well as the theory; and, therefore, mystify that which they cannot explain, by some long, chemical term, which the plain reader may pass over as a ""hard word,"" hard to pronounce, and harder to understand when it is pronounced. The reader will find that Mr. O'CONNOR has avoided all those hard names, and suited the language to the tilling labourer, whose college is generally the workshop, or, at best, the Sunday School. Though the work is written for holders of Small Farms, yet no Allotment Tenant ought to be without it; the valuable information it contains respecting tilling and cropping is alike useful to all.""—Extract from a Farmer's Letter.  ""This really useful little volume ought to be in the hands of every one at all connected with agricultural pursuits.""—Lloyd's Weekly London Newspaper.",,,,,,,,
757105,0.367958933,4,1851-12-13,star,"To Prevent Fraud on the Public by imitations of the above valuable remedies, Her Majesty's Honourable Commissioners of Stamps have directed the name of the Proprietor, in white letters on a red ground, to be engraved on the Government Stamp round each box and bottle, without which none are genuine, and to imitate which too closely is forgery and transportation.  N.B.—Where difficulty occurs in obtaining any of the above, enclose postage stamps to the establishment.",,,,,,,,
810262,0.33194837,4,1850-09-14,star,"the Potteries;"" and then addressing the prisoner (Ann Chadwick), said, ""D——n you, you are as bad as her; you know what we have done."" About half an hour after the old man was dead, the prisoner Tunicliffe went into the house of the next door neighbour, and when asked whether any assistance could be rendered in laying the body out, she replied, ""All is done up."" On the morning of the 25th of February, the day appointed for the inquest, both the prisoners arrived very early at the house of Chadwick's father, who also resides at Swinscoe, and waited until Mr. Chadwick came down stairs. Upon seeing him the prisoner Tunicliffe said they had been travelling nearly all night from the Potteries to get to the inquest, and that he must go there also; and then turning to the other prisoner, continued, ""He must say that he had been boiling wheat in water with arsenic, for the purpose of poisoning crows; that he had set it on the slop stone to cool, and probably the old man might come in and eat of it; as he was a greedy old fellow."" A few minutes after this had been said, a daughter of Mr. Chadwick's came down stairs, when the prisoner Tunicliffe said to her, ""We have burnt the deed; we have burnt the deed; we have burnt it under the tea kettle,"" pointing to the kitchen fire. The prisoner, Ann Chadwick, said, ""Yes, we have."" Upon being asked why they had done so, the prisoner Tunicliffe replied, ""The last thing my husband said was, that we must burn it, for it might bring both families into trouble."" Upon being further questioned as to whether they had forged the name of the deceased, they returned no answer. The prisoner Tunicliffe",,,,,,,,
371910,0.355173767,4,1846-01-10,star,"THE CEMETERY and GENERAL FUNERAL COMPANY, united with SHILLIBEER'S PATENT FUNERAL CARRIAGES, respectfully invite public atten- tion to the economic and convenient arrangements for per- forming every description of Funerals complete, at charges so moderate as to defy competition, and no extras, by which the comfort of bereaved families will be materially pro- tected, and expenses limited. City-road, Finsbury, next Banbury-fields Burial-ground; 21, Percy-street, Tottenham- ham-court-road; and 186, Union-street, Southwark. Shillibeer's Patent Funeral Carriage, with two horses, £1 11s. 6d.; Single Horse, 21 ls. A respectable Carriage Funeral, combining every charge, £1 16s. Hearse and Mournng Coaches. Catholic Fittings. Four Horse Funerals, £12 12s.",,,,,,,,
